name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
B_jobshop_8_0,jobshop,B,8,0,cp,gecode,OPTIMAL,True,54,0.8136,35.07,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,cp,cpsat,OPTIMAL,True,54,0.0043,0.0,54,54,54,30.0
B_jobshop_9_0,jobshop,B,9,0,omt,z3,OPTIMAL,True,59,5.6203,39.92,59,59,59,30.0
B_jobshop_9_0,jobshop,B,9,0,omt,optimathsat,OPTIMAL,True,59,5.0241,16.43,59,59,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,cbc-bigm,SAT,False,59,36.7456,157.68,,,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,highs-bigm,SAT,False,59,33.2173,88.77,,,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,scip-bigm,SAT,False,59,32.4774,0.0,,,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,gurobi-bigm,OPTIMAL,True,59,0.3401,59.44,59,59,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,cplex-bigm,OPTIMAL,True,59,9.5075,64.4,59,59,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,highs-hull,SAT,False,59,33.1084,116.41,,,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,gurobi-ind,OPTIMAL,True,59,0.297,36.08,59,59,59,30.0
B_jobshop_9_0,jobshop,B,9,0,milp,cplex-ind,OPTIMAL,True,59,8.1813,92.72,59,59,59,30.0
B_jobshop_9_0,jobshop,B,9,0,cp,gecode,OPTIMAL,True,59,9.5543,35.23,59,59,59,30.0
B_jobshop_9_0,jobshop,B,9,0,cp,cpsat,OPTIMAL,True,59,0.0036,0.0,59,59,59,30.0
B_jobshop_10_0,jobshop,B,10,0,omt,z3,TIMEOUT,False,,30.0071,58.73,,,,30.0
B_jobshop_10_0,jobshop,B,10,0,omt,optimathsat,TIMEOUT,False,,30.009,25.27,,,,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,cbc-bigm,SAT,False,68,37.9872,160.91,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,highs-bigm,SAT,False,68,33.1443,81.59,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,scip-bigm,SAT,False,68,32.5199,0.0,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,gurobi-bigm,OPTIMAL,True,68,0.6986,61.24,68,68,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,cplex-bigm,SAT,False,68,32.562,74.44,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,highs-hull,SAT,False,68,33.1489,119.21,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,gurobi-ind,OPTIMAL,True,68,0.7123,36.93,68,68,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,cplex-ind,SAT,False,68,32.5356,114.52,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,cp,gecode,SAT,False,68,30.0,35.44,68,68,68,30.0
B_jobshop_10_0,jobshop,B,10,0,cp,cpsat,OPTIMAL,True,68,0.0039,0.0,68,68,68,30.0
