name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
A_gap_160_2,gap,A,160,2,milp,highs,OPTIMAL,True,193,0.3999,84.39,193,193,193,600.0
A_gap_160_2,gap,A,160,2,milp,scip,OPTIMAL,True,193,0.2197,0.0,193,193,193,600.0
A_gap_160_2,gap,A,160,2,milp,gurobi-ind,OPTIMAL,True,193,0.0256,36.8,193,193,193,600.0
A_gap_160_2,gap,A,160,2,milp,cplex-ind,OPTIMAL,True,193,0.0643,96.04,193,193,193,600.0
A_gap_160_2,gap,A,160,2,cp,gecode,SAT,False,1513,600.0,477.49,1532,1526,1517,600.0
A_gap_160_2,gap,A,160,2,cp,cpsat,OPTIMAL,True,193,0.5649,116.84,193,193,193,600.0
A_gap_320_0,gap,A,320,0,omt,z3,TIMEOUT,False,,600.2387,3608.27,,,,600.0
A_gap_320_0,gap,A,320,0,omt,optimathsat,TIMEOUT,False,,600.0787,794.84,,,,600.0
A_gap_320_0,gap,A,320,0,milp,cbc,OPTIMAL,True,327,0.6807,192.19,327,327,327,600.0
A_gap_320_0,gap,A,320,0,milp,highs,OPTIMAL,True,327,1.8171,173.05,327,327,327,600.0
A_gap_320_0,gap,A,320,0,milp,scip,OPTIMAL,True,327,1.0169,0.0,327,327,327,600.0
A_gap_320_0,gap,A,320,0,milp,gurobi-ind,OPTIMAL,True,327,0.0869,56.62,327,327,327,600.0
A_gap_320_0,gap,A,320,0,milp,cplex-ind,OPTIMAL,True,327,0.239,129.94,327,327,327,600.0
A_gap_320_0,gap,A,320,0,cp,gecode,ERROR,False,,20.7014,4022.33,,,,600.0
A_gap_320_0,gap,A,320,0,cp,cpsat,OPTIMAL,True,327,1.0814,161.47,327,327,327,600.0
A_gap_320_1,gap,A,320,1,omt,z3,TIMEOUT,False,,600.2575,3608.1,,,,600.0
A_gap_320_1,gap,A,320,1,omt,optimathsat,TIMEOUT,False,,600.0727,778.53,,,,600.0
A_gap_320_1,gap,A,320,1,milp,cbc,OPTIMAL,True,326,0.6129,186.62,326,326,326,600.0
A_gap_320_1,gap,A,320,1,milp,highs,OPTIMAL,True,326,1.6653,166.04,326,326,326,600.0
