name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
B_jobshop_8_0,jobshop,B,8,0,milp,highs-bigm,OPTIMAL,True,54,8.6097,71.74,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,scip-bigm,OPTIMAL,True,54,9.316,0.0,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,gurobi-bigm,OPTIMAL,True,54,0.2188,57.41,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,cplex-bigm,OPTIMAL,True,54,0.8797,60.09,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,highs-hull,SAT,False,54,31.2341,109.76,,,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,gurobi-ind,OPTIMAL,True,54,0.0939,34.66,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,cplex-ind,OPTIMAL,True,54,6.8163,91.68,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,cp,gecode,OPTIMAL,True,54,0.8171,35.0,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,cp,cpsat,OPTIMAL,True,54,0.0037,0.0,54,54,54,30.0
C_bvcover_16_0,bvcover,C,16,0,omt,z3,OPTIMAL,True,163,0.0327,0.0,163,163,163,30.0
C_bvcover_16_0,bvcover,C,16,0,omt,optimathsat,OPTIMAL,True,163,0.118,8.43,163,163,163,30.0
C_bvcover_24_0,bvcover,C,24,0,omt,z3,OPTIMAL,True,76,0.0328,0.0,76,76,76,30.0
C_bvcover_24_0,bvcover,C,24,0,omt,optimathsat,OPTIMAL,True,76,0.1178,8.55,76,76,76,30.0
C_bvcover_32_0,bvcover,C,32,0,omt,z3,OPTIMAL,True,359,0.0328,0.0,359,359,359,30.0
C_bvcover_32_0,bvcover,C,32,0,omt,optimathsat,OPTIMAL,True,359,0.1178,8.32,359,359,359,30.0
