name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
B_jobshop_8_4,jobshop,B,8,4,cp,gecode,OPTIMAL,True,44,0.2698,35.09,44,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,cp,cpsat,OPTIMAL,True,44,0.0036,0.0,44,44,44,600.0
B_jobshop_8_5,jobshop,B,8,5,omt,z3,OPTIMAL,True,45,0.9429,35.64,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,omt,optimathsat,OPTIMAL,True,45,0.325,9.59,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,cbc-bigm,OPTIMAL,True,45,14.021,126.65,,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,highs-bigm,OPTIMAL,True,45,3.8628,72.59,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,scip-bigm,OPTIMAL,True,45,6.4468,0.0,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,gurobi-bigm,OPTIMAL,True,45,0.6643,59.43,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,cplex-bigm,OPTIMAL,True,45,0.6764,61.75,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,highs-hull,OPTIMAL,True,45,75.3817,116.89,,,,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,gurobi-ind,OPTIMAL,True,45,0.4165,36.62,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,milp,cplex-ind,OPTIMAL,True,45,0.9974,88.93,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,cp,gecode,OPTIMAL,True,45,0.3748,34.99,45,45,45,600.0
B_jobshop_8_5,jobshop,B,8,5,cp,cpsat,OPTIMAL,True,45,0.0053,0.0,45,45,45,600.0
B_jobshop_8_6,jobshop,B,8,6,omt,z3,OPTIMAL,True,54,0.3239,36.45,54,54,54,600.0
B_jobshop_8_6,jobshop,B,8,6,omt,optimathsat,OPTIMAL,True,54,0.2225,9.08,54,54,54,600.0
B_jobshop_8_6,jobshop,B,8,6,milp,cbc-bigm,OPTIMAL,True,54,3.0241,118.07,54,54,54,600.0
B_jobshop_8_6,jobshop,B,8,6,milp,highs-bigm,OPTIMAL,True,54,2.9077,71.96,54,54,54,600.0
B_jobshop_8_6,jobshop,B,8,6,milp,scip-bigm,OPTIMAL,True,54,3.6749,0.0,54,54,54,600.0
